3,C:\Program Files\Android\Android Studio\lib\jsch-0.1.55.jar
3,C:\Program Files\Android\Android Studio\lib\jshell-frontend.jar
3,C:\Program Files\Android\Android Studio\lib\jetCheck-0.2.2.jar
3,C:\Program Files\Android\Android Studio\lib\jsoup-1.12.1.jar
3,C:\Program Files\Android\Android Studio\lib\jna.jar
3,C:\Program Files\Android\Android Studio\lib\jsp-base-openapi.jar
3,C:\Program Files\Android\Android Studio\lib\json.jar
3,C:\Program Files\Android\Android Studio\lib\jps-model.jar
3,C:\Program Files\Android\Android Studio\lib\jediterm-pty-2.32.jar
3,C:\Program Files\Android\Android Studio\lib\kotlin-stdlib-1.4.32.jar
3,C:\Program Files\Android\Android Studio\lib\junit-4.12.jar
3,C:\Program Files\Android\Android Studio\lib\junit.jar
3,C:\Program Files\Android\Android Studio\lib\kotlin-stdlib-jdk8-1.4.32.jar
3,C:\Program Files\Android\Android Studio\lib\kotlin-test-1.4.32.jar
3,C:\Program Files\Android\Android Studio\lib\kotlin-test-common-1.4.32.jar
3,C:\Program Files\Android\Android Studio\lib\kotlin-stdlib-jdk7-1.4.32.jar
3,C:\Program Files\Android\Android Studio\lib\jsr305-3.0.2.jar
3,C:\Program Files\Android\Android Studio\lib\kotlin-reflect-1.4.32.jar
3,C:\Program Files\Android\Android Studio\lib\kotlin-stdlib-common-1.4.32.jar
3,C:\Program Files\Android\Android Studio\lib\lz4-java-1.7.1.jar
3,C:\Program Files\Android\Android Studio\lib\kotlinx-coroutines-jdk8-1.3.9.jar
3,C:\Program Files\Android\Android Studio\lib\kryo-2.24.0.jar
3,C:\Program Files\Android\Android Studio\lib\log4j.jar
3,C:\Program Files\Android\Android Studio\lib\kotlinx-coroutines-core-1.3.9.jar
3,C:\Program Files\Android\Android Studio\lib\maven-model-builder-3.6.1.jar
3,C:\Program Files\Android\Android Studio\lib\maven-repository-metadata-3.6.1.jar
3,C:\Program Files\Android\Android Studio\lib\maven-builder-support-3.6.1.jar
3,C:\Program Files\Android\Android Studio\lib\maven-model-3.6.1.jar
3,C:\Program Files\Android\Android Studio\lib\maven-artifact-3.6.1.jar
3,C:\Program Files\Android\Android Studio\lib\markdownj-core-0.4.2-SNAPSHOT.jar
3,C:\Program Files\Android\Android Studio\lib\maven-resolver-api-1.3.3.jar
3,C:\Program Files\Android\Android Studio\lib\maven-resolver-impl-1.3.3.jar
3,C:\Program Files\Android\Android Studio\lib\maven-resolver-provider-3.6.1.jar
3,C:\Program Files\Android\Android Studio\lib\maven-resolver-spi-1.3.3.jar
